Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56
Region,Country,Industry,Edition,Category,Subcategory,Hierarchy level,Unit Price,Data Type,Unit,Current/Constant,Currency Conversion,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,Growth% 2008-2009,Growth% 2009-2010,Growth% 2010-2011,Growth% 2011-2012,Growth% 2012-2013,Growth% 2013-2014,Growth% 2014-2015,Growth% 2015-2016,Growth% 2016-2017,Growth% 2017-2018,Growth% 2018-2019,Growth% 2019-2020,Growth% 2020-2021,Growth% 2021-2022,Growth% 2022-2023,Growth% 2023-2024,Growth% 2024-2025,Growth% 2025-2026,Growth% 2026-2027,Historic Period Growth Years,Historic PGrowth%,Historic CAGR%,Forecast Period Growth Years,Forecast PGrowth%,Forecast CAGR%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp (Tonnes),Retail Value RSP,CHF per kg,"Historic Constant 2022 Prices, Forecast Constant 2022 Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",8.3020030448,8.0282690861,7.6706466143,7.4707004585,7.3200512461,6.9034207323,6.8852469067,6.79821797,6.6861406805,6.8033514585,6.8030255188,6.6223202482,6.5218411965,6.5784346115,6.5282351164,6.5235276974,6.5332382411,6.5508278218,6.5639572053,6.5480216475,-3.297203786,-4.4545401757,-2.6066401675,-2.0165339679,-5.6916338401,-0.2632582637,-1.2639915159,-1.6486274789,1.7530408593,-0.0047908696,-2.6562486079,-1.5172786557,0.8677521156,-0.7630918002,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,-4.0438355095,-0.8221758675,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,INR per kg,"Historic Current Prices, Forecast Constant 2022 Prices",Local Currency,276.1395557984,296.0943273824,316.8232325921,335.8985739489,359.7746577676,376.3069737466,399.1608901602,417.2596755933,430.657632835,449.1224841989,470.9304156491,493.5350077861,513.0774618678,542.8373482491,575.5013368965,575.086350934,575.9423910092,577.493013355,578.6504437473,577.2456330049,7.226335802,7.0007775539,6.0208152037,7.1081230081,4.595186354,6.0732109708,4.5342081048,3.2109398596,4.2875941249,4.8556757271,4.7999856,3.9596895404,5.8002716146,6.0172699525,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,28.1390616466,5.0839303424,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,USD per kg,"Historic Current Prices, Forecast Constant 2022 Prices","Historic Year-on-Year Exchange Rates, Forecast Fixed 2022 Exchange Rates",6.3472830564,6.1166329044,6.9305564958,7.1984173683,6.7360635587,6.4225255872,6.5402002706,6.5055627994,6.4047720798,6.8966959142,6.8846107659,7.0083922206,6.9238136489,7.3415956159,7.3797428073,7.374421378,7.3853985125,7.4052823831,7.4201242923,7.4021101865,-3.6338406519,13.3067261703,3.8649258921,-6.4229925265,-4.6546171775,1.8322182108,-0.5296087246,-1.5493005399,7.6805829825,-0.1752309874,1.7979441236,-1.2068184686,6.0339862996,0.5196035494,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,7.0040335122,1.3631339783,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,USD per kg,"Historic Current Prices, Forecast Constant 2022 Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",3.5409803072,3.7968634349,4.062673398,4.3072794556,4.6134461776,4.8254426268,5.1185019378,5.3505854675,5.522389549,5.7591671989,6.0388136826,6.3286758698,6.5792717863,6.9608874201,7.3797428073,7.374421378,7.3853985125,7.4052823831,7.4201242923,7.4021101865,7.226335802,7.0007775539,6.0208152037,7.1081230081,4.595186354,6.0732109708,4.5342081048,3.2109398596,4.2875941249,4.8556757271,4.7999856,3.9596895404,5.8002716146,6.0172699525,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,28.1390616466,5.0839303424,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,EUR per kg,"Historic Current Prices, Forecast Constant 2022 Prices","Historic Year-on-Year Exchange Rates, Forecast Fixed 2022 Exchange Rates",4.3370867288,4.4015084128,5.2331935242,5.177109376,5.2425143216,4.8372039564,4.9295499683,5.8657989988,5.7901389467,6.1194244413,5.8323687956,6.2605131136,6.0754748164,6.2064128787,6.3835852882,6.3789821742,6.3884775558,6.4056773942,6.4185158624,6.4029333979,1.4853676696,18.8954565888,-1.0717002528,1.2633487311,-7.7312209435,1.9090783172,18.9925862712,-1.2898507462,5.6870050557,-4.6908928849,7.340830682,-2.9556410765,2.1551906029,2.8546668251,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,4.3167596801,0.8488192208,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,EUR per kg,"Historic Current Prices, Forecast Constant 2022 Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",3.0629996716,3.2843423134,3.5142718129,3.7258596245,3.9906983097,4.1740783339,4.4275789172,4.6283345593,4.7769475985,4.9817637231,5.223662015,5.4743970395,5.6911661665,6.0212692621,6.3835852882,6.3789821742,6.3884775558,6.4056773942,6.4185158624,6.4029333979,7.226335802,7.0007775539,6.0208152037,7.1081230081,4.595186354,6.0732109708,4.5342081048,3.2109398596,4.2875941249,4.8556757271,4.7999856,3.9596895404,5.8002716146,6.0172699525,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,28.1390616466,5.0839303424,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,GBP per kg,"Historic Current Prices, Forecast Constant 2022 Prices","Historic Year-on-Year Exchange Rates, Forecast Fixed 2022 Exchange Rates",3.4624429073,3.9229025132,4.4873043125,4.4918124378,4.2500070346,4.1089177865,3.972245136,4.257511361,4.7456692456,5.3549970151,5.1612779477,5.491542531,5.4005717153,5.3376524123,5.4127965499,5.408893458,5.4169448221,5.4315289816,5.4424150297,5.4292022806,13.2986916551,14.3873521546,0.1004639981,-5.383247999,-3.3197415199,-3.3262444659,7.1814859163,11.465803452,12.8396594433,-3.6175382891,6.3988916437,-1.6565621623,-1.1650489306,1.4078124957,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,1.0793569943,0.2149453802,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,GBP per kg,"Historic Current Prices, Forecast Constant 2022 Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",2.5971915947,2.7848733807,2.9798361713,3.1592466005,3.383809735,3.5393020982,3.7542513815,3.9244769519,4.0504895467,4.2241580985,4.429269518,4.641873817,4.825677609,5.1055800176,5.4127965499,5.408893458,5.4169448221,5.4315289816,5.4424150297,5.4292022806,7.226335802,7.0007775539,6.0208152037,7.1081230081,4.595186354,6.0732109708,4.5342081048,3.2109398596,4.2875941249,4.8556757271,4.7999856,3.9596895404,5.8002716146,6.0172699525,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,28.1390616466,5.0839303424,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,JPY per kg,"Historic Current Prices, Forecast Constant 2022 Prices","Historic Year-on-Year Exchange Rates, Forecast Fixed 2022 Exchange Rates",656.0519743842,572.0970908731,608.28936267,574.4785765556,537.4645228034,626.8193901517,692.2014759002,787.4595105768,696.7937287006,773.611961277,760.2206092945,763.9824944677,739.2873100253,805.7718627248,789.9273593132,789.3577537457,790.5327457618,792.6611144317,794.2497917721,792.3215626458,-12.7969866396,6.3262464316,-5.5583392032,-6.4430694656,16.6252587021,10.4307694969,13.7616052541,-11.5137071378,11.0245298447,-1.7310166663,0.494841251,-3.2324280492,8.9930601808,-1.966375862,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,2.1089898881,0.4182840788,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,JPY per kg,"Historic Current Prices, Forecast Constant 2022 Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",379.0263829621,406.4161021729,434.8683894292,461.0510115361,493.823084566,516.5151755611,547.8842318694,572.726443116,591.1163447645,616.4610144341,646.394362279,677.4211985874,704.2449749325,745.0930963104,789.9273593132,789.3577537457,790.5327457618,792.6611144317,794.2497917721,792.3215626458,7.226335802,7.0007775539,6.0208152037,7.1081230081,4.595186354,6.0732109708,4.5342081048,3.2109398596,4.2875941249,4.8556757271,4.7999856,3.9596895404,5.8002716146,6.0172699525,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,28.1390616466,5.0839303424,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,CHF per kg,"Historic Current Prices, Forecast Constant 2022 Prices","Historic Year-on-Year Exchange Rates, Forecast Fixed 2022 Exchange Rates",6.874668347,6.6467366369,7.2273844377,6.39296425,6.3168612409,5.9532323919,5.9855851133,6.2608321663,6.3109454055,6.791448003,6.7171753145,6.9634590802,6.5012934965,6.7112438149,6.5282351164,6.5235276974,6.5332382411,6.5508278218,6.5639572053,6.5480216475,-3.3155302716,8.735832823,-11.5452581063,-1.1904181865,-5.7564799221,0.5434479844,4.5984986887,0.8004245747,7.6137974047,-1.0936208077,3.6664781577,-6.6370115549,3.2293622579,-2.726896885,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,-3.8756519453,-0.7874341744,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,CHF per kg,"Historic Current Prices, Forecast Constant 2022 Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",3.1324061815,3.3587643709,3.5939039931,3.8102863111,4.0811261491,4.2686615009,4.5279063195,4.7332110148,4.885191574,5.0946487609,5.3420283841,5.5984449773,5.8201260175,6.1577091348,6.5282351164,6.5235276974,6.5332382411,6.5508278218,6.5639572053,6.5480216475,7.226335802,7.0007775539,6.0208152037,7.1081230081,4.595186354,6.0732109708,4.5342081048,3.2109398596,4.2875941249,4.8556757271,4.7999856,3.9596895404,5.8002716146,6.0172699525,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,28.1390616466,5.0839303424,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,INR per kg,"Historic Current Prices, Forecast Current Prices",Local Currency,276.1395557984,296.0943273824,316.8232325921,335.8985739489,359.7746577676,376.3069737466,399.1608901602,417.2596755933,430.657632835,449.1224841989,470.9304156491,493.5350077861,513.0774618678,542.8373482491,575.5013368965,612.5532266973,647.2405938135,680.2242236641,711.5884513349,741.0732530219,7.226335802,7.0007775539,6.0208152037,7.1081230081,4.595186354,6.0732109708,4.5342081048,3.2109398596,4.2875941249,4.8556757271,4.7999856,3.9596895404,5.8002716146,6.0172699525,6.4381935237,5.6627515136,5.0960385003,4.6108660321,4.14351886,2017-2022,28.1390616466,5.0839303424,2022-2027,28.7700315378,5.1872159184
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,USD per kg,"Historic Current Prices, Forecast Current Prices","Historic Year-on-Year Exchange Rates, Forecast Year-on-Year Exchange Rates",6.3472830564,6.1166329044,6.9305564958,7.1984173683,6.7360635587,6.4225255872,6.5402002706,6.5055627994,6.4047720798,6.8966959142,6.8846107659,7.0083922206,6.9238136489,7.3415956159,7.3797428073,7.5598972913,8.0261434758,8.2228511117,8.3938527683,8.535733233,-3.6338406519,13.3067261703,3.8649258921,-6.4229925265,-4.6546171775,1.8322182108,-0.5296087246,-1.5493005399,7.6805829825,-0.1752309874,1.7979441236,-1.2068184686,6.0339862996,0.5196035494,2.4412027451,6.1673613619,2.4508362764,2.0795908165,1.6902901277,2017-2022,7.0040335122,1.3631339783,2022-2027,15.6643728091,2.9532169504
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,USD per kg,"Historic Current Prices, Forecast Current Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",3.5409803072,3.7968634349,4.062673398,4.3072794556,4.6134461776,4.8254426268,5.1185019378,5.3505854675,5.522389549,5.7591671989,6.0388136826,6.3286758698,6.5792717863,6.9608874201,7.3797428073,7.8548649308,8.2996664135,8.7226206094,9.1248089602,9.5028971404,7.226335802,7.0007775539,6.0208152037,7.1081230081,4.595186354,6.0732109708,4.5342081048,3.2109398596,4.2875941249,4.8556757271,4.7999856,3.9596895404,5.8002716146,6.0172699525,6.4381935237,5.6627515136,5.0960385003,4.6108660321,4.14351886,2017-2022,28.1390616466,5.0839303424,2022-2027,28.7700315378,5.1872159184
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,EUR per kg,"Historic Current Prices, Forecast Current Prices","Historic Year-on-Year Exchange Rates, Forecast Year-on-Year Exchange Rates",4.3370867288,4.4015084128,5.2331935242,5.177109376,5.2425143216,4.8372039564,4.9295499683,5.8657989988,5.7901389467,6.1194244413,5.8323687956,6.2605131136,6.0754748164,6.2064128787,6.3835852882,6.3182623313,6.496144085,6.5765859773,6.6385865908,6.6881471106,1.4853676696,18.8954565888,-1.0717002528,1.2633487311,-7.7312209435,1.9090783172,18.9925862712,-1.2898507462,5.6870050557,-4.6908928849,7.340830682,-2.9556410765,2.1551906029,2.8546668251,-1.0232957491,2.8153587867,1.2383021561,0.9427477074,0.7465522833,2017-2022,4.3167596801,0.8488192208,2022-2027,4.7710151684,0.9364974469
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,EUR per kg,"Historic Current Prices, Forecast Current Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",3.0629996716,3.2843423134,3.5142718129,3.7258596245,3.9906983097,4.1740783339,4.4275789172,4.6283345593,4.7769475985,4.9817637231,5.223662015,5.4743970395,5.6911661665,6.0212692621,6.3835852882,6.7945728628,7.1793326405,7.5451941959,7.8930929921,8.2201447889,7.226335802,7.0007775539,6.0208152037,7.1081230081,4.595186354,6.0732109708,4.5342081048,3.2109398596,4.2875941249,4.8556757271,4.7999856,3.9596895404,5.8002716146,6.0172699525,6.4381935237,5.6627515136,5.0960385003,4.6108660321,4.14351886,2017-2022,28.1390616466,5.0839303424,2022-2027,28.7700315378,5.1872159184
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,GBP per kg,"Historic Current Prices, Forecast Current Prices","Historic Year-on-Year Exchange Rates, Forecast Year-on-Year Exchange Rates",3.4624429073,3.9229025132,4.4873043125,4.4918124378,4.2500070346,4.1089177865,3.972245136,4.257511361,4.7456692456,5.3549970151,5.1612779477,5.491542531,5.4005717153,5.3376524123,5.4127965499,5.3881343106,5.5096634321,5.6282412843,5.7364581016,5.8305829145,13.2986916551,14.3873521546,0.1004639981,-5.383247999,-3.3197415199,-3.3262444659,7.1814859163,11.465803452,12.8396594433,-3.6175382891,6.3988916437,-1.6565621623,-1.1650489306,1.4078124957,-0.4556284175,2.2554953986,2.1521795956,1.9227465895,1.6408175775,2017-2022,1.0793569943,0.2149453802,2022-2027,7.7184937714,1.4981331597
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,GBP per kg,"Historic Current Prices, Forecast Current Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",2.5971915947,2.7848733807,2.9798361713,3.1592466005,3.383809735,3.5393020982,3.7542513815,3.9244769519,4.0504895467,4.2241580985,4.429269518,4.641873817,4.825677609,5.1055800176,5.4127965499,5.7612828668,6.0875299996,6.3977528721,6.6927446861,6.9700598244,7.226335802,7.0007775539,6.0208152037,7.1081230081,4.595186354,6.0732109708,4.5342081048,3.2109398596,4.2875941249,4.8556757271,4.7999856,3.9596895404,5.8002716146,6.0172699525,6.4381935237,5.6627515136,5.0960385003,4.6108660321,4.14351886,2017-2022,28.1390616466,5.0839303424,2022-2027,28.7700315378,5.1872159184
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,JPY per kg,"Historic Current Prices, Forecast Current Prices","Historic Year-on-Year Exchange Rates, Forecast Year-on-Year Exchange Rates",656.0519743842,572.0970908731,608.28936267,574.4785765556,537.4645228034,626.8193901517,692.2014759002,787.4595105768,696.7937287006,773.611961277,760.2206092945,763.9824944677,739.2873100253,805.7718627248,789.9273593132,749.0388069246,850.8489421198,865.2233474785,875.3649351241,881.5579447542,-12.7969866396,6.3262464316,-5.5583392032,-6.4430694656,16.6252587021,10.4307694969,13.7616052541,-11.5137071378,11.0245298447,-1.7310166663,0.494841251,-3.2324280492,8.9930601808,-1.966375862,-5.1762420818,13.592104208,1.6894191962,1.1721352267,0.7074774624,2017-2022,2.1089898881,0.4182840788,2022-2027,11.5998748949,2.2192621007
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,JPY per kg,"Historic Current Prices, Forecast Current Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",379.0263829621,406.4161021729,434.8683894292,461.0510115361,493.823084566,516.5151755611,547.8842318694,572.726443116,591.1163447645,616.4610144341,646.394362279,677.4211985874,704.2449749325,745.0930963104,789.9273593132,840.7844114023,888.3959433847,933.6689426951,976.7191668258,1017.1897097129,7.226335802,7.0007775539,6.0208152037,7.1081230081,4.595186354,6.0732109708,4.5342081048,3.2109398596,4.2875941249,4.8556757271,4.7999856,3.9596895404,5.8002716146,6.0172699525,6.4381935237,5.6627515136,5.0960385003,4.6108660321,4.14351886,2017-2022,28.1390616466,5.0839303424,2022-2027,28.7700315378,5.1872159184
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,CHF per kg,"Historic Current Prices, Forecast Current Prices","Historic Year-on-Year Exchange Rates, Forecast Year-on-Year Exchange Rates",6.874668347,6.6467366369,7.2273844377,6.39296425,6.3168612409,5.9532323919,5.9855851133,6.2608321663,6.3109454055,6.791448003,6.7171753145,6.9634590802,6.5012934965,6.7112438149,6.5282351164,6.3933699964,6.8139309819,6.8102838831,6.8039200305,6.7825845165,-3.3155302716,8.735832823,-11.5452581063,-1.1904181865,-5.7564799221,0.5434479844,4.5984986887,0.8004245747,7.6137974047,-1.0936208077,3.6664781577,-6.6370115549,3.2293622579,-2.726896885,-2.0658741233,6.5780798814,-0.0535241523,-0.0934447479,-0.3135767889,2017-2022,-3.8756519453,-0.7874341744,2022-2027,3.8961433774,0.7673610961
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,CHF per kg,"Historic Current Prices, Forecast Current Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",3.1324061815,3.3587643709,3.5939039931,3.8102863111,4.0811261491,4.2686615009,4.5279063195,4.7332110148,4.885191574,5.0946487609,5.3420283841,5.5984449773,5.8201260175,6.1577091348,6.5282351164,6.9485355269,7.3420138276,7.7161656789,8.0719477412,8.4064104182,7.226335802,7.0007775539,6.0208152037,7.1081230081,4.595186354,6.0732109708,4.5342081048,3.2109398596,4.2875941249,4.8556757271,4.7999856,3.9596895404,5.8002716146,6.0172699525,6.4381935237,5.6627515136,5.0960385003,4.6108660321,4.14351886,2017-2022,28.1390616466,5.0839303424,2022-2027,28.7700315378,5.1872159184
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,INR per kg,"Historic Constant 2022 Prices, Forecast Constant 2022 Prices",Local Currency,731.8691447303,707.7379275815,676.2114572586,658.5850577963,645.3044663981,608.5760990166,606.9739721453,599.3018726337,589.4216172801,599.7544190646,599.7256856122,583.7954804372,574.9376762197,579.9267100683,575.5013368965,575.086350934,575.9423910092,577.493013355,578.6504437473,577.2456330049,-3.297203786,-4.4545401757,-2.6066401675,-2.0165339679,-5.6916338401,-0.2632582637,-1.2639915159,-1.6486274789,1.7530408593,-0.0047908696,-2.6562486079,-1.5172786557,0.8677521156,-0.7630918002,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,-4.0438355095,-0.8221758675,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,USD per kg,"Historic Constant 2022 Prices, Forecast Constant 2022 Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",9.3848714337,9.0754330975,8.671164284,8.4451382328,8.2748391517,7.8038656063,7.7833212853,7.6849407646,7.5582447194,7.6907438375,7.690375384,7.486099895,7.3725148991,7.4364900531,7.3797428073,7.374421378,7.3853985125,7.4052823831,7.4201242923,7.4021101865,-3.297203786,-4.4545401757,-2.6066401675,-2.0165339679,-5.6916338401,-0.2632582637,-1.2639915159,-1.6486274789,1.7530408593,-0.0047908696,-2.6562486079,-1.5172786557,0.8677521156,-0.7630918002,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,-4.0438355095,-0.8221758675,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,EUR per kg,"Historic Constant 2022 Prices, Forecast Constant 2022 Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",8.1180508292,7.8503821499,7.5006837231,7.3051678883,7.1578566965,6.7504577025,6.7326865648,6.6475859778,6.5379920487,6.6526057207,6.652287003,6.4755857221,6.3773330421,6.4326724845,6.3835852882,6.3789821742,6.3884775558,6.4056773942,6.4185158624,6.4029333979,-3.297203786,-4.4545401757,-2.6066401675,-2.0165339679,-5.6916338401,-0.2632582637,-1.2639915159,-1.6486274789,1.7530408593,-0.0047908696,-2.6562486079,-1.5172786557,0.8677521156,-0.7630918002,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,-4.0438355095,-0.8221758675,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,GBP per kg,"Historic Constant 2022 Prices, Forecast Constant 2022 Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",6.8834918837,6.6565291287,6.3600113643,6.1942287535,6.0693200266,5.7238765541,5.7088079761,5.6366491276,5.5437217812,5.6409054891,5.6406352407,5.4908059456,5.407495119,5.4544187723,5.4127965499,5.408893458,5.4169448221,5.4315289816,5.4424150297,5.4292022806,-3.297203786,-4.4545401757,-2.6066401675,-2.0165339679,-5.6916338401,-0.2632582637,-1.2639915159,-1.6486274789,1.7530408593,-0.0047908696,-2.6562486079,-1.5172786557,0.8677521156,-0.7630918002,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,-4.0438355095,-0.8221758675,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,JPY per kg,"Historic Constant 2022 Prices, Forecast Constant 2022 Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",1004.556243044,971.4339765656,928.1610597989,903.9672407948,885.7384343252,835.325445862,833.1263825973,822.5957358046,809.0341964643,823.2168964939,823.1774572456,801.3118174973,789.153684325,796.0015821158,789.9273593132,789.3577537457,790.5327457618,792.6611144317,794.2497917721,792.3215626458,-3.297203786,-4.4545401757,-2.6066401675,-2.0165339679,-5.6916338401,-0.2632582637,-1.2639915159,-1.6486274789,1.7530408593,-0.0047908696,-2.6562486079,-1.5172786557,0.8677521156,-0.7630918002,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,-4.0438355095,-0.8221758675,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price rsp,Retail Value RSP,CHF per kg,"Historic Constant 2022 Prices, Forecast Constant 2022 Prices","Historic Fixed 2022 Exchange Rates, Forecast Fixed 2022 Exchange Rates",8.3020030448,8.0282690861,7.6706466143,7.4707004585,7.3200512461,6.9034207323,6.8852469067,6.79821797,6.6861406805,6.8033514585,6.8030255188,6.6223202482,6.5218411965,6.5784346115,6.5282351164,6.5235276974,6.5332382411,6.5508278218,6.5639572053,6.5480216475,-3.297203786,-4.4545401757,-2.6066401675,-2.0165339679,-5.6916338401,-0.2632582637,-1.2639915159,-1.6486274789,1.7530408593,-0.0047908696,-2.6562486079,-1.5172786557,0.8677521156,-0.7630918002,-0.072108601,0.1488541806,0.2692321958,0.2004232719,-0.2427736395,2017-2022,-4.0438355095,-0.8221758675,2022-2027,0.3030915823,0.0605449582
Asia Pacific,India,Snacks,2023,Confectionery,Confectionery,1,Unit price msp,Retail Value MSP,INR per kg,"Historic Current Prices, Forecast Constant 2022 Prices",Local Currency,200.3662128891,214.8502655948,229.8320427537,243.6962426682,260.9188415549,272.9918746575,289.514765823,302.6972780966,312.5229502412,325.9553833712,341.7694801448,358.1668387021,372.3888422144,393.811418435,417.4304883538,417.0598526303,417.6176955693,418.681888453,419.4694757604,418.4140352866,7.2287899725,6.9731248027,6.0323180999,7.0672402242,4.6271219934,6.0525212284,4.5533125871,3.2460391472,4.2980629485,4.8516139264,4.7977831579,3.970776179,5.7527438505,5.9975584285,-0.0887898066,0.1337560869,0.2548246626,0.1881111481,-0.2516131768,2017-2022,28.0636889738,5.0715651497,2022-2027,0.2356193331,0.0470795161
